id,latitude,longitude,SiteName,StartLat,StartLong,EndLat,EndLong
RWS01_MONIBAS_0051hrr0157ra0,52.39208,4.81263,0051hrr0157ra0,52.36054,4.73311,52.35757,4.73862
RWS01_MONIBAS_0051hrr0162ra,52.39184,4.82017,0051hrr0162ra,,,,
RWS01_MONIBAS_0051hrr0162ra0,52.39184,4.82017,0051hrr0162ra0,52.36232,4.7298,52.36054,4.73311
RWS01_MONIBAS_0051hrr0167ra,52.39185,4.82785,0051hrr0167ra,,,,
RWS01_MONIBAS_0051hrr0167ra0,52.39185,4.82785,0051hrr0167ra0,,,,
RWS01_MONIBAS_0051hrr0173ra,52.39216,4.83595,0051hrr0173ra,52.3666,4.72183,52.36232,4.7298
RWS01_MONIBAS_0051hrr0173ra0,52.39216,4.83595,0051hrr0173ra0,,,,
RWS01_MONIBAS_0051hrr0178ra,52.39502,4.84208,0051hrr0178ra,51.82156,4.82729,51.82198,4.83235
RWS01_MONIBAS_0040vwm0448ra0,52.07049,4.3868,0040vwm0448ra0,,,,
RWS01_MONIBAS_0040vwm0451ra,52.06886,4.38338,0040vwm0451ra,51.82198,4.83235,51.823,4.83718
RWS01_MONIBAS_0040vwm0451ra0,52.06886,4.38338,0040vwm0451ra0,,,,
RWS01_MONIBAS_0040vwm0451rb,52.06886,4.38338,0040vwm0451rb,51.823,4.83718,51.82429,4.84582
RWS01_MONIBAS_0040vwm0487ra,52.04282,4.34744,0040vwm0487ra,,,,
RWS01_MONIBAS_0040vwm0487ra0,52.04282,4.34744,0040vwm0487ra0,51.82429,4.84582,51.82482,4.85484
RWS01_MONIBAS_0040vwm0493ra,52.04092,4.34332,0040vwm0493ra,,,,
RWS01_MONIBAS_0040vwm0493ra0,52.04092,4.34332,0040vwm0493ra0,51.82482,4.85484,51.82517,4.86033
RWS01_MONIBAS_0040vwm0715ra,51.91272,4.36817,0040vwm0715ra,,,,
RWS01_MONIBAS_0040vwm0715ra0,51.91272,4.36817,0040vwm0715ra0,52.05297,4.40888,52.05385,4.40236
RWS01_MONIBAS_0040vwm0717ra,51.91088,4.36916,0040vwm0717ra,,,,
RWS01_MONIBAS_0051hrr0178ra0,52.39502,4.84208,0051hrr0178ra0,52.05241,4.41669,52.05297,4.40888
RWS01_MONIBAS_0051hrr0185ra,52.39973,4.84813,0051hrr0185ra,,,,
RWS01_MONIBAS_0051hrr0187ra,52.4013,4.85004,0051hrr0187ra,52.05195,4.42367,52.05241,4.41669
RWS01_MONIBAS_0051hrr0187ra0,52.4013,4.85004,0051hrr0187ra0,,,,
RWS01_MONIBAS_0060vwa0472ra,52.34112,5.17246,0060vwa0472ra,52.05141,4.43048,52.05195,4.42367
RWS01_MONIBAS_0060vwa0504ra,52.35424,5.21414,0060vwa0504ra,,,,
RWS01_MONIBAS_0060vwa0532ra,52.35409,5.25377,0060vwa0532ra,52.05086,4.43776,52.05141,4.43048
RWS01_MONIBAS_0060vwa0565ra,52.37273,5.29054,0060vwa0565ra,,,,
RWS01_MONIBAS_0060vwa0592ra,52.38665,5.31737,0060vwa0592ra,52.05041,4.44429,52.05086,4.43776
RWS01_MONIBAS_0060vwa0610ra,52.39606,5.34293,0060vwa0610ra,52.09672,5.20797,52.09357,5.20162
RWS01_MONIBAS_0060vwa0755ra,52.48076,5.50473,0060vwa0755ra,,,,
GEO02_GDHTR15,52.093072,4.310185,Laan Copes v Cattenburgh-Toerit Hubertusviaduct,52.09896,5.21037,52.09672,5.20797
GEO02_GDHTR16,52.085504,4.282994,stadhouderslaan -Jacob de Graefflaan,52.09896,5.21037,52.09672,5.20797
GEO02_GDHTR18,52.06178,4.317056,Calandstraat-Rijswijkseweg,,,,
GEO02_GDHTR19,52.067384,4.328875,Rijswijkseweg-Mercuriusweg,52.10096,5.2133,52.09896,5.21037
GEO02_GDHTR19R,52.06912,4.335352,Mercuriusweg-Rijswijkseweg,,,,
GEO02_GDHTR22,52.083708,4.317811,Korte Voorhout-Zuid-Hollandlan,,,,
GEO02_GDHTR24,52.08795,4.31436,Dr.Kuijperstraat-Laan Copes v Cattenburgh,52.10308,5.22168,52.10096,5.2133
GEO02_GDHTR25R,52.085,4.284246,Groot Hertoginnelaan-Laan Copes v Cattenburgh,,,,
GEO02_GDHTR26R,52.079256,4.291225,Elandstraat-Groot Hertoginnelaan,52.10335,5.22645,52.10308,5.22168
GEO02_Z_RWSTRN307,51.816036,4.708263,Randweg-N214,,,,
GEO02_Z_RWSTRN308,51.836014,4.710145,Veerweg-Randweg,,,,
GEO02_Z_RWSTRN309,51.829019,4.705102,N214-Randweg,,,,
GEO02_Z_RWSTRN310,51.81587,4.707778,Merwedestraat 275-Randweg,,,,
GEO02_Z_RWSTRN311,51.797929,4.685543,Randweg-Laan der Verenigde Naties,,,,
GEO02_Z_RWSTRN312,51.792835,4.674631,Randweg-Provincialeweg,,,,
GEO02_R_RWSTI95,52.365,5.27881,R_RWS_0095,,,,
GEO02_R_RWSTI97,52.3927,5.33049,R_RWS_0097,,,,
GEO02_R_RWSTI98,52.4037,5.35923,R_RWS_0098,,,,
GEO02_R_RWSTI99,52.4091,5.3728,R_RWS_0099,,,,
GEO02_R_RWSTI100,52.4142,5.38485,R_RWS_0100,,,,
GEO02_Z_RWSTIN206,52.11042,4.66077,ZH_N11_06-A,,,,
GEO02_Z_RWSTIN207,52.11182,4.67637,ZH_N11_07-B,,,,
GEO02_Z_RWSTIN208,52.11022,4.68779,ZH_N11_07-A,52.09568,4.37185,52.09897,4.36744
GEO02_Z_RWSTIN170,52.117119,4.37675,ZH_N44_02-A,,,,
GEO02_Z_RWSTIN172,52.11702,4.37656,ZH_N44_03-A,,,,
GEO02_R_RWSTI96,52.377158,5.292728,R_RWS_0096,,,,
GEO02_PNHTI574,52.503006,4.777781,PNH_574-A,52.09169,4.37528,52.09568,4.37185
GEO02_PNHTI574r,52.503024,4.777785,PNH_574-B,,,,
GEO02_R_RWSTI367,52.472834,4.776954,R_RWS_0367,,,,
GEO02_R_RWSTI368,52.472834,4.776954,R_RWS_0368,,,,
GEO02_Z_RWSTIN033,51.82811,4.04388,ZH_N57_06-B,51.95498,4.55957,51.95675,4.56625
GEO02_Z_RWSTIN043,51.8388,4.057663,ZH_N57_06-A,,,,
GEO02_PNHTR821,52.25556,4.8239,Legmeerdijk-Amsterdamseweg,51.95675,4.56625,51.95972,4.57358
GEO02_PNHTR822,52.25556,4.8239,Amsterdamseweg-Burgemeester Brouwerweg,,,,
GEO02_PNHTR823,52.25556,4.8239,Amsterdamseweg-Legmeerdijk,,,,
GEO02_PNHTR824,52.24633,4.84758,Amsterdamseweg-Burgemeester Brouwerweg,51.95972,4.57358,51.963,4.58045
GEO02_PNHTR825,52.24633,4.84758,Amsterdamseweg-Mijdrechtse Zuwe,,,,
GEO02_PNHTR826,52.22971,4.84389,Mijdrechtse Zuwe-Amsterdamseweg,,,,
GEO02_PNHTR827,52.28478,4.75383,Burgemeester Brouwerweg-Slotertocht,51.963,4.58045,51.96516,4.58509
GEO02_PNHTR828,52.26338,4.79394,Burgemeester Brouwerweg-Amsterdamseweg,,,,
GEO02_PNHTR829,52.25792,4.78662,Burgemeester Kasteleinweg-Amsterdamseweg,51.96516,4.58509,51.96673,4.58867
GEO02_PNHTR195,52.4726,4.76964,Afrit A8-Provinciale weg-richting Buitenhuizen,52.08679,4.37807,52.09169,4.37528
GEO02_PZHTR185,51.889908,4.197392,N 57- N 218,,,,
GEO02_PZHTR186,51.8673,4.225387,N218-N493,,,,
GEO02_PZHTR187,51.857216,4.301641,N 493-Groene Kruisweg /N218,52.08276,4.38156,52.08679,4.37807
GEO02_PZHTR188,51.868324,4.224055,Groene Kruisweg /N218-N 57,,,,
GEO02_PNHTR196,52.473424,4.672223,Kanaalweg-Noorderweg,,,,
GEO02_GDHTR103,52.07518,4.39247,Noordelijke Randweg/Noordelijke verbindingsweg-Noordelijke Randweg-2,,,,
GEO02_GDHTR104,52.06925,4.3861,A12-Den haag-Noordelijke Randweg/Donau,,,,
GEO02_GDHTR105,52.07518,4.39247,Noordelijke Randweg/Noordelijke verbindingsweg-Donau/A 4 richAmsterdam,52.07898,4.38695,52.08276,4.38156
RWS01_MONIBAS_0040vwm0717ra0,51.91088,4.36916,0040vwm0717ra0,,,,
RWS01_MONIBAS_0040vwm0723ra,51.90561,4.37005,0040vwm0723ra,,,,
RWS01_MONIBAS_0040vwm0723ra0,51.90561,4.37005,0040vwm0723ra0,51.82517,4.86033,51.82652,4.86721
RWS01_MONIBAS_0040vwm0728ra,51.9006,4.37012,0040vwm0728ra,,,,
RWS01_MONIBAS_0040vwm0728ra0,51.9006,4.37012,0040vwm0728ra0,51.82652,4.86721,51.82884,4.87375
RWS01_MONIBAS_0040vwm0734ra,51.89628,4.3733,0040vwm0734ra,,,,
RWS01_MONIBAS_0040vwm0734ra0,51.89628,4.3733,0040vwm0734ra0,51.82884,4.87375,51.83152,4.88115
RWS01_MONIBAS_0040vwm0739ra,51.89202,4.37749,0040vwm0739ra,,,,
RWS01_MONIBAS_0040vwm0739ra0,51.89202,4.37749,0040vwm0739ra0,51.83152,4.88115,51.83359,4.88743
RWS01_MONIBAS_0040vwn0036ra,52.32974,4.79826,0040vwn0036ra,,,,
RWS01_MONIBAS_0040vwn0036ra0,52.32974,4.79826,0040vwn0036ra0,51.83359,4.88743,51.83548,4.8949
RWS01_MONIBAS_0060vwa0865ra,52.54633,5.53162,0060vwa0865ra,,,,
RWS01_MONIBAS_0060vwb0458ra,52.33353,5.15576,0060vwb0458ra,51.83548,4.8949,51.83722,4.90231
RWS01_MONIBAS_0060vwb0506ra,52.35443,5.21718,0060vwb0506ra,,,,
RWS01_MONIBAS_0060vwb0535ra,52.35525,5.25864,0060vwb0535ra,51.83722,4.90231,51.8381,4.90804
RWS01_MONIBAS_0060vwb0561ra,52.37269,5.29038,0060vwb0561ra,,,,
RWS01_MONIBAS_0060vwb0590ra,52.38699,5.31824,0060vwb0590ra,51.8381,4.90804,51.83889,4.91352
RWS01_MONIBAS_0060vwb0615ra,52.39881,5.34885,0060vwb0615ra,,,,
RWS01_MONIBAS_0060vwb0756ra,52.4808,5.50626,0060vwb0756ra,51.83889,4.91352,51.83926,4.91866
RWS01_MONIBAS_0060vwc0458ra,52.3348,5.15482,0060vwc0458ra,,,,
RWS01_MONIBAS_0060vwc0533ra,52.3552,5.25576,0060vwc0533ra,51.83926,4.91866,51.83904,4.92455
RWS01_MONIBAS_0060vwc0561ra,52.37421,5.28581,0060vwc0561ra,,,,
GEO02_R_RWSTI101,52.4196,5.39667,R_RWS_0101,51.83904,4.92455,51.8397,4.93119
GEO02_R_RWSTI102,52.4253,5.40803,R_RWS_0102,,,,
GEO02_R_RWSTI116,52.5724,5.53676,R_RWS_0116,,,,
GEO02_R_RWSTI118,52.5858,5.55133,R_RWS_0118,52.10367,5.23169,52.10335,5.22645
GEO02_R_RWSTI122,52.603924,5.62508,R_RWS_0122,,,,
GEO02_R_RWSTI125,52.6161,5.65201,R_RWS_0125,52.10399,5.23694,52.10367,5.23169
GEO02_R_RWSTI126,52.622506,5.662301,R_RWS_0126,,,,
GEO02_R_RWSTI127,52.632399,5.669393,R_RWS_0127,52.10431,5.24196,52.10399,5.23694
GEO02_R_RWSTI131,52.6497,5.67769,R_RWS_0131,,,,
GEO02_R_RWSTI132,52.6552,5.6826,R_RWS_0132,52.10484,5.25033,52.10431,5.24196
GEO02_R_RWSTI134,52.66812,5.705144,R_RWS_0134,,,,
GEO02_R_RWSTI157,52.7758,5.76131,R_RWS_0157,,,,
GEO02_Z_RWSTIN175,52.106569,4.36039,ZH_N44_05-B,52.10706,5.26245,52.10484,5.25033
GEO02_R_RWSTI473,51.853653,5.21757,R_RWS_0473,,,,
GEO02_R_RWSTI1147,52.300955,4.936012,R_RWS_1147,,,,
GEO02_R_RWSTI370,52.331685,5.004931,R_RWS_0370,,,,
GEO02_R_RWSTI499,51.856053,5.223576,R_RWS_0499,,,,
GEO02_PNHTI541,52.330911,4.780267,PNH_541-A,,,,
GEO02_PNHTI541r,52.330911,4.780267,PNH_541-B,,,,
GEO02_PNHTI557,52.672784,4.824656,PNH_557-A,,,,
GEO02_PNHTI557r,52.672784,4.824656,PNH_557-B,,,,
GEO02_PNHTI502,52.39266,4.60215,PNH_502-A,,,,
GEO02_PNHTI502r,52.39266,4.60215,PNH_502-B,,,,
GEO02_PNHTI505r,52.316377,4.681524,PNH_505-B,,,,
GEO02_GDHTR27R,52.074208,4.296542,Lijnbaan-Elandstraat,51.96673,4.58867,51.96865,4.59363
GEO02_PZHTR04,52.187308,4.418113,Wassenaarseweg (N441)-N444Van Berckelweg,,,,
GEO02_PZHTR05,52.18624,4.418574,Wassenaarseweg (N441)-Plesmanlaan (N206),51.96865,4.59363,51.97049,4.59862
GEO02_PZHTR06,52.167472,4.447682,Plesmanlaan (N206)-Wassenaarseweg (N441),,,,
GEO02_PZHTR18,52.292512,4.575352,N442 Wilhelmalaan-weg (N442),51.97049,4.59862,51.97361,4.60574
GEO02_PZHTR19,52.292044,4.575572,N442 Wilhelmalaan-N207,,,,
GEO02_PZHTR20,52.277628,4.571241,N207-N442 Wilhelmalaan,,,,
GEO02_PZHTR21,52.2759,4.571608,N207-Heereweg,51.97361,4.60574,51.97584,4.61028
GEO02_PZHTR22,52.254292,4.547809,Heereweg-N207,,,,
GEO02_PZHTR24,52.222016,4.540462,N208-Heereweg,51.97584,4.61028,51.97864,4.61597
GEO02_GDHTR106,52.07395,4.39546,A4-South-Donau/A 4 rich. Amsterdam,52.3666,4.72183,52.35688,4.73999
GEO02_GDHTR107,52.048644,4.347386,A4/A13-Laan van Delfvliet,,,,
GEO02_GDHTR108,52.048644,4.347386,A4/A13-Van Weerden Poelmanpad ,52.36886,4.71761,52.3666,4.72183
GEO02_GDHTR109,52.03613,4.35298,A13-North-A4/A13,,,,
GEO02_GDHTR110,52.04187,4.34667,A4-Delftweg-A4/A13,,,,
GEO02_GDHTR111,52.03613,4.35298,A13-North-Laan van Delfvliet,52.3718,4.71218,52.36886,4.71761
GEO02_GDHTR112,52.04187,4.34667,A4-Delftweg-Van Weerden Poelmanpad ,,,,
GEO02_GDHTR113,52.10429,4.36071,Zijdeweg 56A-castricum,,,,
GEO02_GDHTR114,52.10429,4.36071,Zijdeweg 56A-Landscheidingsweg,,,,
GEO02_GDHTR115,52.11448,4.372866,Verlengde kerkeboslaan-Leidsestraatweg,52.37731,4.70844,52.3718,4.71218
RWS01_MONIBAS_0040vwn0044ra,52.32614,4.78774,0040vwn0044ra,,,,
RWS01_MONIBAS_0040vwn0044ra0,52.32614,4.78774,0040vwn0044ra0,,,,
RWS01_MONIBAS_0040vwn0048ra,52.32549,4.78281,0040vwn0048ra,52.04997,4.45031,52.05041,4.44429
RWS01_MONIBAS_0040vwn0048ra0,52.32549,4.78281,0040vwn0048ra0,,,,
RWS01_MONIBAS_0040vwn0063ra,52.31678,4.75342,0040vwn0063ra,52.04943,4.45806,52.04997,4.45031
RWS01_MONIBAS_0040vwn0063ra0,52.31678,4.75342,0040vwn0063ra0,,,,
RWS01_MONIBAS_0040vwn0066ra,52.31678,4.75342,0040vwn0066ra,52.0492,4.46223,52.04943,4.45806
RWS01_MONIBAS_0040vwn0066ra0,52.31678,4.75342,0040vwn0066ra0,,,,
RWS01_MONIBAS_0040vwn0069ra,52.31678,4.75342,0040vwn0069ra,52.04861,4.46928,52.0492,4.46223
RWS01_MONIBAS_0040vwn0069ra0,52.31678,4.75342,0040vwn0069ra0,,,,
RWS01_MONIBAS_0040vwn0071ra,52.31678,4.75342,0040vwn0071ra,52.04806,4.47692,52.04861,4.46928
RWS01_MONIBAS_0040vwn0072ra,52.31678,4.75342,0040vwn0072ra,,,,
RWS01_MONIBAS_0040vwn0074ra,52.31678,4.75342,0040vwn0074ra,52.0771,4.38979,52.07898,4.38695
RWS01_MONIBAS_0040vwn0074ra0,52.31678,4.75342,0040vwn0074ra0,,,,
RWS01_MONIBAS_0040vwn0075ra,52.30815,4.74783,0040vwn0075ra,52.10036,4.36563,52.09558,4.37183
RWS01_MONIBAS_0040vwn0077ra,52.30815,4.74783,0040vwn0077ra,,,,
RWS01_MONIBAS_0040vwn0077ra0,52.30815,4.74783,0040vwn0077ra0,,,,
RWS01_MONIBAS_0040vwn0100ra,52.29357,4.73472,0040vwn0100ra,,,,
RWS01_MONIBAS_0040vwn0100ra0,52.29357,4.73472,0040vwn0100ra0,52.09558,4.37183,52.09064,4.37574
RWS01_MONIBAS_0040vwn0102ra,52.2919,4.73297,0040vwn0102ra,,,,
RWS01_MONIBAS_0040vwn0105ra,52.28995,4.73093,0040vwn0105ra,,,,
RWS01_MONIBAS_0040vwn0105ra0,52.28995,4.73093,0040vwn0105ra0,,,,
RWS01_MONIBAS_0060vwc0590ra,52.38944,5.31579,0060vwc0590ra,,,,
RWS01_MONIBAS_0060vwc0614ra,52.40093,5.34563,0060vwc0614ra,51.8397,4.93119,51.84167,4.937
RWS01_MONIBAS_0060vwc0752ra,52.47952,5.50042,0060vwc0752ra,51.8397,4.93119,51.84094,4.93562
RWS01_MONIBAS_0060vwd0433ra,52.32015,5.12693,0060vwd0433ra,,,,
RWS01_MONIBAS_0060vwd0472ra,52.34158,5.17197,0060vwd0472ra,,,,
RWS01_MONIBAS_0060vwd0505ra,52.35487,5.21564,0060vwd0505ra,51.84167,4.937,51.844,4.94256
RWS01_MONIBAS_0060vwd0531ra,52.35491,5.25291,0060vwd0531ra,,,,
RWS01_MONIBAS_0060vwd0592ra,52.38903,5.3149,0060vwd0592ra,51.844,4.94256,51.84593,4.95012
RWS01_MONIBAS_0060vwd0612ra,52.3999,5.34127,0060vwd0612ra,,,,
RWS01_MONIBAS_0060vwd0751ra,52.47944,5.49899,0060vwd0751ra,51.84593,4.95012,51.84627,4.95732
RWS01_MONIBAS_0060vwd0865ra,52.54655,5.53093,0060vwd0865ra,,,,
GEO02_PZHTR121,52.072112,4.397231,Noordelijke Randweg-Leidschendamseweg,51.84627,4.95732,51.84641,4.9634
GEO02_PZHTR122,52.06321,4.4519,Leidschendamseweg-Noordelijke Randweg,,,,
GEO02_PZHTR123,52.06321,4.4519,Voorweg 133-Amerikaweg 201,,,,
GEO02_PZHTR124,52.06178,4.4792,Amerikaweg 201-Voorweg 133,,,,
GEO02_PZHTR125,52.06178,4.4792,Amerikaweg 1-Verlengde Australieweg,,,,
GEO02_PZHTR126,52.055704,4.516927,Verlengde Australieweg-Amerikaweg 1,,,,
GEO02_PZHTR127,52.055704,4.516927,Verlengde Australieweg-Nieuwe Hoefweg 4,,,,
GEO02_PZHTR128,52.048724,4.544579,Nieuwe Hoefweg 4-Verlengde Australieweg,,,,
GEO02_PZHTR129,52.06178,4.4792,Hoflaan 1-Danny Kayelaan,,,,
GEO02_R_RWSTI158,52.7855,5.75824,R_RWS_0158,,,,
GEO02_R_RWSTI162,52.8177,5.74453,R_RWS_0162,,,,
GEO02_R_RWSTI163,52.8266,5.73726,R_RWS_0163,,,,
GEO02_R_RWSTI164,52.836,5.72869,R_RWS_0164,,,,
GEO02_R_RWSTI165,52.836,5.728707,R_RWS_0165,52.11047,5.27771,52.10706,5.26245
GEO02_R_RWSTI166,52.8266,5.73726,R_RWS_0166,,,,
GEO02_R_RWSTI167,52.8177,5.74453,R_RWS_0167,52.11232,5.28596,52.11047,5.27771
GEO02_R_RWSTI170,52.794,5.75303,R_RWS_0170,,,,
GEO02_R_RWSTI171,52.78185,5.75838,R_RWS_0171,52.11412,5.29422,52.11232,5.28596
GEO02_R_RWSTI193,52.6732,5.71726,R_RWS_0193,,,,
GEO02_R_RWSTI194,52.6681,5.70512,R_RWS_0194,52.11498,5.2992,52.11412,5.29422
GEO02_R_RWSTI196,52.6552,5.6826,R_RWS_0196,,,,
GEO02_GDHTR116,52.099348,4.347439,Waalsdorperweg-Leidsestraatweg,52.11574,5.30499,52.11498,5.2992
GEO02_GDHTR117,52.07518,4.39247,Noordelijke Randweg/Noordelijke verbindingsweg-A4-Den haag,,,,
GEO02_PZHTR220,51.924536,4.568307,Abram van Rijckevorselweg-Algeraweg,,,,
GEO02_PZHTR221,51.917184,4.577847,Algeraweg-Abram van Rijckevorselweg,51.97864,4.61597,51.98118,4.6211
GEO02_Z_RWSTIN004,51.792412,3.884124,Kruispunt De Punt,,,,
GEO02_Z_RWSTIN027,51.762596,3.855577,Port Zeelande,,,,
GEO02_Z_RWSTIN028,51.792136,3.884396,Kruispunt De Punt,51.98118,4.6211,51.98344,4.62503
GEO02_Z_RWSTIN030,51.815576,3.983751,Verkeerslicht Goederede,,,,
GEO02_Z_RWSTIN064,51.698372,4.203771,Aansl. N215,51.98344,4.62503,51.98718,4.63094
GEO02_Z_RWSTIN065,51.700296,4.296944,Schaapsweg,,,,
GEO02_Z_RWSTIN195,51.85108,4.67346,ZH_N915_02-B,,,,
GEO02_PNHTI528r,52.363171,4.613885,PNH_528-B,51.98718,4.63094,51.99038,4.63605
GEO02_Z_RWSTIN123,52.632846,4.71514,RWS_N9_05-B,52.0476,4.48473,52.04806,4.47692
GEO02_R_RWSTI594,52.20981,4.499511,R_RWS_0594,,,,
GEO02_R_RWSTI784,52.453393,4.658596,R_RWS_0784,52.04707,4.49214,52.0476,4.48473
GEO02_R_RWSTI785,52.448316,4.654907,R_RWS_0785,,,,
GEO02_Z_RWSTIN190,51.816036,4.708263,ZH_N3_05-A,52.04615,4.50036,52.04707,4.49214
GEO02_Z_RWSTIN191,51.829019,4.705102,ZH_N3_06-B,,,,
GEO02_N_RWSTI002,51.827348,5.683177,N_RWS_0002,,,,
GEO02_N_RWSTI004,51.843422,5.695454,N_RWS_0004,52.04454,4.50913,52.04615,4.50036
GEO02_N_RWSTI005,51.847782,5.700057,N_RWS_0005,,,,
GEO02_N_RWSTI006,51.85169,5.704249,N_RWS_0006,,,,
GEO02_PZHTR32,52.1427,4.702572,Oostkanaalweg-Alph-Eisenhouwerlaan-Alp,52.04176,4.51801,52.04454,4.50913
GEO02_PZHTR33,52.141016,4.699828,Oostkanaalweg-Alph-N11,52.38106,4.70788,52.37731,4.70844
GEO02_PZHTR41,52.069792,4.740417,N459-N11,,,,
GEO02_PZHTR42,52.060364,4.728334,Oprit A12 rich.Den Haag/Rotterdam-N459,52.3854,4.70716,52.38106,4.70788
GEO02_PZHTR43,52.016884,4.609841,A12-A20,,,,
GEO02_PZHTR44,51.98105,4.61633,A20-A12,52.38827,4.70671,52.3854,4.70716
GEO02_PZHTR45,51.978248,4.621466,A20-N210 Coeneplein,,,,
GEO02_PZHTR46,51.925996,4.570419,N210 Coeneplein-A20,52.39205,4.70614,52.38827,4.70671
GEO02_PZHTR47,51.924948,4.567626,N210 Coeneplein-N210 Abram v Rijckevorselweg,,,,
GEO02_PZHTR55,51.993568,4.141096,N211 Noordlaanseweg-N223,52.39745,4.70526,52.39205,4.70614
RWS01_MONIBAS_0040vwn0108ra,52.28798,4.72724,0040vwn0108ra,,,,
RWS01_MONIBAS_0040vwn0108rb,52.28798,4.72724,0040vwn0108rb,52.40202,4.70449,52.39745,4.70526
RWS01_MONIBAS_0040vwn0108rb0,52.28798,4.72724,0040vwn0108rb0,,,,
RWS01_MONIBAS_0040vwn0110ra,52.28639,4.72487,0040vwn0110ra,51.84641,4.9634,51.84655,4.97099
RWS01_MONIBAS_0040vwn0113ra,52.28426,4.72182,0040vwn0113ra,,,,
RWS01_MONIBAS_0040vwn0113ra0,52.28426,4.72182,0040vwn0113ra0,51.84655,4.97099,51.84669,4.97779
RWS01_MONIBAS_0040vwn0113rb,52.28426,4.72182,0040vwn0113rb,,,,
RWS01_MONIBAS_0040vwn0118ra,52.28112,4.71732,0040vwn0118ra,51.84669,4.97779,51.8466,4.98524
RWS01_MONIBAS_0040vwn0118ra0,52.28112,4.71732,0040vwn0118ra0,,,,
RWS01_MONIBAS_0040vwn0121ra,52.27914,4.71452,0040vwn0121ra,51.8466,4.98524,51.8458,4.99154
RWS01_MONIBAS_0040vwn0124ra,52.27681,4.71117,0040vwn0124ra,,,,
GEO02_Z_RWSTIN066,51.700672,4.384671,Hellegatsplein,51.8458,4.99154,51.84466,4.9979
GEO02_Z_RWSTIN034,51.849008,4.08969,Amnesty Internationallaan/Hellevoetsluis,,,,
GEO02_Z_RWSTIN035,51.8572,4.121101,Zwartedijk,,,,
GEO02_Z_RWSTIN036,51.861792,4.158847,N495,,,,
GEO02_Z_RWSTIN040,51.861184,4.155724,N495,,,,
GEO02_Z_RWSTIN041,51.85682,4.117978,Zwartedijk,,,,
GEO02_Z_RWSTIN042,51.848028,4.086967,Amnesty Internationallaan/Hellevoetsluis,,,,
GEO02_Z_RWSTIN140,52.788748,4.708628,Parallelweg,,,,
GEO02_Z_RWSTIN139,52.78412,4.70517,Parallelweg,,,,
GEO02_Z_RWSTIN142,51.450196,5.681134,Provincialeweg,,,,
GEO02_Z_RWSTIN141,52.81262,4.73761,Provincialeweg,,,,
RWS01_MONIBAS_0060vwe0577ra,52.37822,5.30266,0060vwe0577ra,,,,
RWS01_MONIBAS_0060vwe0577ra0,52.37822,5.30266,0060vwe0577ra0,,,,
RWS01_MONIBAS_0060vwh0578ra,52.383,5.30123,0060vwh0578ra,51.99038,4.63605,51.99359,4.64117
RWS01_MONIBAS_0060vwh0578ra0,52.383,5.30123,0060vwh0578ra0,,,,
RWS01_MONIBAS_0060vwm0682ra,52.43585,5.42704,0060vwm0682ra,51.99359,4.64117,51.99584,4.64475
RWS01_MONIBAS_0060vwn0682ra,52.43637,5.42664,0060vwn0682ra,,,,
RWS01_MONIBAS_0060vws0419ra,52.31549,5.10765,0060vws0419ra,51.99584,4.64475,51.999,4.64969
RWS01_MONIBAS_0060vws0419ra0,52.31549,5.10765,0060vws0419ra0,,,,
RWS01_MONIBAS_0061hrl0416ra,52.3144,5.10396,0061hrl0416ra,51.999,4.64969,52.00194,4.65272
RWS01_MONIBAS_0061hrl0418ra,52.31537,5.10788,0061hrl0418ra,,,,
RWS01_MONIBAS_0061hrl0418ra0,52.31537,5.10788,0061hrl0418ra0,52.00194,4.65272,52.00521,4.65433
GEO02_R_RWSTI197,52.64967,5.677702,R_RWS_0197,,,,
GEO02_R_RWSTI201,52.6324,5.66941,R_RWS_0201,52.00521,4.65433,52.00951,4.65592
GEO02_R_RWSTI202,52.6228,5.66165,R_RWS_0202,,,,
GEO02_R_RWSTI203,52.6161,5.65201,R_RWS_0203,52.00951,4.65592,52.01393,4.65536
GEO02_R_RWSTI207,52.6039,5.62507,R_RWS_0207,,,,
GEO02_R_RWSTI208,52.6009,5.60649,R_RWS_0208,52.01393,4.65536,52.01636,4.65344
GEO02_R_RWSTI212,52.5858,5.55133,R_RWS_0212,,,,
GEO02_R_RWSTI214,52.5724,5.53676,R_RWS_0214,52.01636,4.65344,52.02071,4.65416
GEO02_R_RWSTI217,52.536,5.53191,R_RWS_0217,,,,
GEO02_R_RWSTI230,52.4202,5.39588,R_RWS_0230,52.02071,4.65416,52.0237,4.66048
GEO02_R_RWSTI231,52.4149,5.38388,R_RWS_0231,,,,
GEO02_R_RWSTI232,52.4101,5.37198,R_RWS_0232,,,,
GEO02_N_RWSTI007,51.85169,5.704249,N_RWS_0007,,,,
GEO02_N_RWSTI008,51.797387,5.666824,N_RWS_0008,52.03981,4.52558,52.04176,4.51801
GEO02_N_RWSTI011,51.785414,5.824301,N_RWS_0011,,,,
GEO02_N_RWSTI012,51.812272,5.780984,N_RWS_0012,52.03796,4.53379,52.03981,4.52558
GEO02_N_RWSTI013,51.83027,5.772734,N_RWS_0013,,,,
GEO02_N_RWSTI015,51.837154,5.775269,N_RWS_0015,52.03573,4.5441,52.03796,4.53379
GEO02_N_RWSTI016,51.844146,5.771957,N_RWS_0016,,,,
